months,years,complex_subgroup,insecticide_class,percentage_mortality,resistance_class,lulc,rainfall,temperature,humidity,population_density
6,2013,Gambiae Complex,pyrethroid,99.2,,12,49.382716,29.40444538,5854,857
6,2013,Gambiae Complex,pyrethroid,99.2,,10,50.34722038,29.52785163,5801,857
11,2005,Gambiae Complex,pyrethroid,99.2,,10,5.01543212,29.39018888,4594,127
6,2012,Gambiae Complex,pyrethroid,99.2,,9,8.68055575,29.42406313,6101,67
6,2013,Gambiae Complex,pyrethroid,99.17,,14,95.1967595,29.89761925,6955,499
8,2005,Gambiae Complex,organochlorine,99.1,,10,28.56182675,30.190793,5752,57
6,2011,Gambiae Complex,carbamate,99.06,,0,143.22916,29.90665263,6730,234
7,2012,Gambiae Complex,organophosphate,99.05,,10,132.635154,29.06718,6991,71
8,2013,Gambiae Complex,organophosphate,99.04,,10,117.23417,29.77176913,6783,28
6,2011,Gambiae Complex,carbamate,99.03,,8,100.7908963,29.82999738,7311,234
7,2012,Gambiae Complex,organophosphate,99.03,,13,57.1236575,30.09453738,6564,71
10,2012,Gambiae Complex,pyrethroid,99.03,,14,42.37604375,29.91830475,6878,71
6,2011,Gambiae Complex,carbamate,99.02,,0,90.2777775,29.91600313,6771,77
7,2013,Gambiae Complex,carbamate,99.02,,10,88.20564375,29.98605025,6551,28
7,2011,Gambiae Complex,carbamate,99,,14,27.62843525,29.87492862,6928,11560
4,2009,Funestus Subgroup,organochlorine,99,,17,38.6766965,29.66012,6021,2623
10,2006,Gambiae Complex,pyrethroid,99,,14,56.7502985,29.52223963,5859,1454
11,2010,Gambiae Complex,carbamate,99,,13,0,30.24807475,3886,1310
7,2010,Gambiae Complex,organophosphate,99,,10,76.351553,30.03225513,6496,1258
10,2009,Gambiae Complex,organophosphate,99,,10,27.16173925,29.960744,6120,861
3,2010,Gambiae Complex,carbamate,99,,14,32.202062,30.20094413,6453,647
6,2012,Gambiae Complex,organophosphate,99,,12,31.92515625,29.33033,5598,647
6,2016,Gambiae Complex,organophosphate,99,,17,34.62577125,29.29631825,5738,607
5,2015,Gambiae Complex,carbamate,99,,0,56.00358525,29.97641838,6477,558
10,2009,Gambiae Complex,pyrethroid,99,,10,13.7208785,30.22328275,5674,529
6,2010,Gambiae Complex,pyrethroid,99,,9,36.5547835,29.8735735,6274,469
6,2010,Gambiae Complex,pyrethroid,99,,9,36.5547835,29.8735735,6274,469
7,2009,Gambiae Complex,pyrethroid,99,,10,81.671892,29.99451813,6406,375
7,2009,Gambiae Complex,carbamate,99,,10,33.32213375,30.29715375,5493,375
4,2012,Gambiae Complex,carbamate,99,,14,44.65663475,29.40654313,6597,373
4,2012,Gambiae Complex,carbamate,99,,12,40.4128075,29.62724938,6311,373
9,2012,Gambiae Complex,organochlorine,99,,10,0.38580248,30.0894275,4762,373
9,2012,Gambiae Complex,carbamate,99,,0,10.41666708,29.6534345,6195,373
11,2012,Gambiae Complex,organophosphate,99,,10,3.954475325,30.026286,5036,373
6,2016,Gambiae Complex,carbamate,99,,10,17.07175925,30.2442485,4177,328
1,2014,Gambiae Complex,carbamate,99,,11,32.94877625,29.35125463,5905,274
8,2010,Gambiae Complex,pyrethroid,99,,0,7.0937876,29.78776113,6091,242
1,2005,Funestus Subgroup,pyrethroid,99,,14,10.920699,29.82644613,5314,227
1,2005,Funestus Subgroup,organochlorine,99,,14,10.920699,29.82644613,5314,227
7,2015,Gambiae Complex,carbamate,99,,12,66.83094575,29.0049195,6470,206
9,2014,Gambiae Complex,organophosphate,99,,12,75.90663875,29.99212325,6797,187
6,2014,Gambiae Complex,carbamate,99,,10,21.6049385,29.42516863,5846,184
6,2014,Gambiae Complex,pyrethroid,99,,10,20.25462925,29.49634088,5764,184
7,2015,Gambiae Complex,carbamate,99,,9,145.98268,29.08617538,6672,180
7,2015,Gambiae Complex,carbamate,99,,10,86.8988915,29.47534288,5349,171
7,2015,Gambiae Complex,organophosphate,99,,10,86.8988915,29.47534288,5349,171
7,2015,Gambiae Complex,organophosphate,99,,10,86.8988915,29.47534288,5349,171
11,2012,Gambiae Complex,organophosphate,99,,10,1.9290123,30.16029013,4685,168
11,2010,Gambiae Complex,pyrethroid,99,,16,0,30.2047145,3999,166
7,2009,Gambiae Complex,pyrethroid,99,,10,81.671892,29.99451813,6406,165
7,2010,Gambiae Complex,organophosphate,99,,10,58.897103,30.10245263,6118,164
9,2004,Gambiae Complex,organophosphate,99,,9,67.9976875,29.7973495,6876,150
10,2014,Gambiae Complex,organophosphate,99,,12,33.78883,30.05779438,6376,141
3,2006,Gambiae Complex,organophosphate,99,,11,20.25462975,30.18044663,6252,137
10,2010,Gambiae Complex,organophosphate,99,,10,16.70773575,30.3081895,5921,117
6,2015,Gambiae Complex,carbamate,99,,12,70.21605,29.329626,5978,113
11,2012,Gambiae Complex,organophosphate,99,,10,3.0864198,30.08933175,4881,105
9,2014,Gambiae Complex,carbamate,99,,10,71.277005,29.7978365,6575,96
5,2013,Gambiae Complex,carbamate,99,,10,37.5224025,30.31722875,5967,95
7,2015,Gambiae Complex,pyrethroid,99,,8,32.48207825,29.40674938,6110,94
9,2014,Gambiae Complex,organophosphate,99,,13,69.637345,29.81826625,6545,93
7,2015,Gambiae Complex,organophosphate,99,,10,99.0330075,29.12004413,6658,90
4,2005,Gambiae Complex,pyrethroid,99,,14,14.46759275,29.49421713,6592,85
11,2013,Gambiae Complex,organophosphate,99,,10,1.060956795,30.08199788,4945,81
7,2014,Gambiae Complex,organophosphate,99,,10,74.111405,29.07047988,6917,77
3,2011,Funestus Subgroup,organochlorine,99,,9,43.40278,29.83197925,5694,76
3,2012,Gambiae Complex,pyrethroid,99,,9,35.9356325,29.84014338,5664,71
3,2012,Gambiae Complex,carbamate,99,,9,35.9356325,29.84014338,5664,71
7,2012,Gambiae Complex,organophosphate,99,,9,78.871715,29.50060113,6659,71
7,2012,Gambiae Complex,organophosphate,99,,9,78.871715,29.50060113,6659,71
6,2012,Gambiae Complex,carbamate,99,,9,8.68055575,29.42406313,6101,67
9,2007,Gambiae Complex,organochlorine,99,,16,22.66589475,30.38688625,4635,64
8,2014,Gambiae Complex,organochlorine,99,,9,0.37335724,29.28699313,4395,64
8,2014,Gambiae Complex,carbamate,99,,17,0,29.474432,4766,64
3,2015,Gambiae Complex,carbamate,99,,12,31.922041,30.49351275,4651,64
8,2010,Gambiae Complex,organophosphate,99,,10,77.191606,30.04193625,6693,60
6,2014,Gambiae Complex,pyrethroid,99,,10,21.6049385,29.42516863,5846,59
6,2014,Gambiae Complex,carbamate,99,,12,114.3904325,29.26615088,6007,58
9,2014,Gambiae Complex,carbamate,99,,9,70.891205,29.79801875,6614,58
9,2014,Gambiae Complex,organophosphate,99,,9,70.891205,29.79801875,6614,58
8,2005,Gambiae Complex,organophosphate,99,,10,28.56182675,30.190793,5752,57
12,2009,Gambiae Complex,organochlorine,99,,10,199.932795,29.58358263,6133,51
7,2015,Gambiae Complex,carbamate,99,,10,39.575868,30.26826388,6129,51
11,2003,Gambiae Complex,pyrethroid,99,,2,106.192128,29.86388988,7146,49
9,2007,Gambiae Complex,organochlorine,99,,16,22.66589475,30.43012538,4458,48
9,2007,Gambiae Complex,organochlorine,99,,16,24.402006,30.37664138,4585,48
6,2012,Gambiae Complex,organophosphate,99,,12,77.6427495,29.1632225,6799,48
6,2012,Gambiae Complex,carbamate,99,,12,34.52931975,29.17284625,6151,48
11,2015,Gambiae Complex,carbamate,99,,9,30.18904368,30.11908563,5438,44
6,2016,Gambiae Complex,pyrethroid,99,,10,74.55632625,29.945486,5293,44
9,2007,Gambiae Complex,pyrethroid,99,,16,22.66589475,30.43012538,4458,41
2,2012,Gambiae Complex,carbamate,99,,12,11.773627,29.63701813,6111,41
2,2012,Gambiae Complex,pyrethroid,99,,12,11.773627,29.63701813,6111,41
2,2014,Funestus Subgroup,organophosphate,99,,10,57.76702875,29.5181235,6372,38
3,2014,Gambiae Complex,organophosphate,99,,12,28.0951305,30.15021563,6369,38
1,2009,Gambiae Complex,pyrethroid,99,,10,0,29.7953195,3916,35
9,2006,Gambiae Complex,organochlorine,99,,10,30.67129675,30.147044,5938,28
8,2013,Gambiae Complex,organophosphate,99,,10,117.23417,29.77176913,6815,28
5,2006,Gambiae Complex,carbamate,99,,12,56.5636195,29.99087463,6961,10
6,2006,Gambiae Complex,organophosphate,99,,12,58.9313265,29.8521735,6311,10
7,2010,Gambiae Complex,carbamate,99,,14,42.28270575,29.582687,6405,10
7,2009,Gambiae Complex,carbamate,99,,10,50.869924,30.12943288,5935,8
10,2008,Gambiae Complex,pyrethroid,99,,12,31.362007,30.09271125,5288,7
7,2015,Gambiae Complex,carbamate,99,,10,96.979538,29.78460738,5601,7
8,2006,Gambiae Complex,organochlorine,99,,14,35.562275,29.7521165,6055,4
9,2010,Gambiae Complex,carbamate,98.99,,10,18.80787025,30.21355038,6326,2482
7,2012,Gambiae Complex,organophosphate,98.99,,10,53.016726,30.097502,6591,71
8,2014,Gambiae Complex,pyrethroid,98.98,,10,18.76120075,29.46155513,5885,58
8,2013,Gambiae Complex,pyrethroid,98.98,,10,60.297195,30.19197313,6208,28
6,2013,Gambiae Complex,pyrethroid,98.96,,8,101.4660523,29.9094375,6899,499
6,2005,Gambiae Complex,organochlorine,98.95,,12,52.2762335,30.15364588,5637,54
8,2010,Gambiae Complex,pyrethroid,98.94,,9,116.0207575,30.08198013,6724,46
10,2015,Gambiae Complex,organophosphate,98.91,,12,27.62843613,30.03655188,6517,12
4,2009,Gambiae Complex,pyrethroid,98.9,,12,13.50308625,29.70364075,5927,165
10,2015,Gambiae Complex,organophosphate,98.9,,12,35.8422935,29.8988865,6779,67
9,2007,Gambiae Complex,pyrethroid,98.9,,10,22.66589475,30.40628738,4574,41
1,2008,Gambiae Complex,carbamate,98.9,,10,43.869475,29.74108225,6645,36
7,2006,Gambiae Complex,pyrethroid,98.9,,2,73.551375,29.65131588,6799,31
7,2006,Gambiae Complex,pyrethroid,98.9,,2,73.551375,29.65131588,6799,31
8,2006,Gambiae Complex,pyrethroid,98.9,,12,88.48566,29.865399,6352,4
7,2012,Gambiae Complex,organophosphate,98.88,,9,90.63247,29.79642963,6837,71
6,2005,Gambiae Complex,carbamate,98.82,,12,54.30169625,30.14129238,5621,54
8,2001,Gambiae Complex,pyrethroid,98.82,,14,26.32168513,29.46169263,6649,41
9,2007,Gambiae Complex,pyrethroid,98.81,,0,23.24459925,29.8637445,6779,89
9,2013,Gambiae Complex,pyrethroid,98.8,,10,74.942127,30.021334,6559,267
7,2011,Gambiae Complex,organophosphate,98.8,,10,47.78972575,30.33347513,5646,236
3,2014,Gambiae Complex,carbamate,98.8,,12,42.46938525,30.00903163,5737,151
9,2007,Gambiae Complex,pyrethroid,98.8,,16,24.402006,30.37664138,4585,41
3,2014,Gambiae Complex,carbamate,98.8,,12,42.46938525,30.00903163,5737,38
4,2010,Gambiae Complex,organophosphate,98.78,,14,43.40277875,30.108619,6558,77
8,2013,Gambiae Complex,carbamate,98.75,,10,117.23417,29.77176913,6815,69
10,2014,Gambiae Complex,pyrethroid,98.73,,12,26.13500625,29.93125663,5711,549
10,2005,Gambiae Complex,pyrethroid,98.73,,12,29.028524,30.103968,5462,54
8,2005,Gambiae Complex,pyrethroid,98.72,,12,74.578105,29.946092,6247,54
9,2005,Gambiae Complex,pyrethroid,98.7,,17,30.96064775,29.50239463,5774,332
6,2013,Gambiae Complex,pyrethroid,98.7,,14,90.277775,29.8867825,6913,141
6,2013,Gambiae Complex,pyrethroid,98.7,,10,74.074076,29.93331025,6579,141
12,2002,Gambiae Complex,organochlorine,98.7,,10,20.81466625,29.9389705,5028,131
8,2002,Gambiae Complex,pyrethroid,98.7,,9,7.9338415,29.41004413,5816,14
2,2014,Funestus Subgroup,organophosphate,98.67,,9,114.0873,29.45780813,6858,38
1,2002,Gambiae Complex,organochlorine,98.67,,10,24.17488125,29.77324625,4983,25
11,2013,Gambiae Complex,carbamate,98.67,,12,0.77160496,30.16634238,4007,7
5,2007,Gambiae Complex,organophosphate,98.6,,9,82.418607,29.94636188,7184,99
10,2012,Gambiae Complex,pyrethroid,98.59,,12,8.9605735,29.87634213,6240,71
5,2001,Funestus Subgroup,pyrethroid,98.57,,14,56.190261,29.4474985,6841,1026
4,2010,Gambiae Complex,carbamate,98.53,,13,97.4151225,29.65471313,6901,8015
9,2011,Gambiae Complex,organophosphate,98.53,,12,68.96219375,30.1056505,6080,71
6,2010,Gambiae Complex,carbamate,98.53,,12,61.149692,29.54313875,6829,37
6,2002,Gambiae Complex,pyrethroid,98.5,,17,181.8094225,29.89703225,6909,1820
7,2005,Gambiae Complex,pyrethroid,98.5,,12,82.79196625,29.75850763,6771,311
7,2010,Gambiae Complex,carbamate,98.5,,10,56.563619,30.28728675,5868,89
7,2010,Gambiae Complex,organochlorine,98.4,,12,47.2296885,30.128189,5980,2374
6,2013,Gambiae Complex,pyrethroid,98.4,,10,56.23071075,29.5414905,5793,857
4,2011,Gambiae Complex,carbamate,98.4,,8,78.2214525,29.6289945,6868,76
9,2007,Gambiae Complex,pyrethroid,98.4,,16,24.402006,30.37664138,4585,26
5,2001,Gambiae Complex,pyrethroid,98.33,,14,56.190261,29.4474985,6841,1026
9,2005,Gambiae Complex,organochlorine,98.33,,17,30.96064775,29.50239463,5774,332
5,2015,Gambiae Complex,organophosphate,98.3,,12,17.6411295,29.667556,5469,4549
1,2013,Gambiae Complex,pyrethroid,98.3,,5,95.7661325,29.9455155,5918,367
8,2002,Gambiae Complex,pyrethroid,98.3,,8,6.347073,29.33079888,5774,179
6,2012,Gambiae Complex,organophosphate,98.3,,10,28.838734,29.526186,5978,127
6,2013,Gambiae Complex,pyrethroid,98.3,,10,54.39814825,29.50561988,5796,86
7,2006,Gambiae Complex,organochlorine,98.3,,11,269.283905,29.891337,6749,31
7,2006,Gambiae Complex,organochlorine,98.3,,11,269.283905,29.891337,6749,31
8,2001,Gambiae Complex,pyrethroid,98.27,,14,27.81511325,29.47701713,6736,8626
8,2002,Gambiae Complex,pyrethroid,98.2,,9,6.53375125,29.38363925,6260,50
4,2008,Gambiae Complex,carbamate,98.2,,12,36.45833425,29.54574988,6207,36
6,2013,Gambiae Complex,pyrethroid,98.1,,9,55.36265625,29.54588813,5791,857
6,2011,Gambiae Complex,organophosphate,98.1,,0,90.2777775,29.91600313,6771,54
9,2013,Gambiae Complex,carbamate,98.06,,10,43.4992295,30.09608663,6266,54
9,2013,Gambiae Complex,carbamate,98.02,,12,48.80401175,30.08096125,6354,21
9,2012,Funestus Subgroup,pyrethroid,98,,10,34.33642085,29.62583738,5850,11560
7,2010,Gambiae Complex,organophosphate,98,,0,23.14814875,30.033706,6434,10133
10,2010,Gambiae Complex,carbamate,98,,13,125.6347075,29.5064315,7241,8015
2,2012,Gambiae Complex,pyrethroid,98,,10,26.54054825,29.684637,6335,7876
9,2012,Funestus Subgroup,carbamate,98,,9,26.33101863,29.60505063,5724,4982
7,2009,Gambiae Complex,organophosphate,98,,10,33.32213375,30.29715375,5493,3026
11,2010,Gambiae Complex,pyrethroid,98,,13,0,30.24807475,3886,1310
10,2009,Gambiae Complex,organophosphate,98,,10,27.348417,30.05499113,6118,861
6,2013,Gambiae Complex,pyrethroid,98,,10,52.17978225,29.51168513,5815,857
6,2016,Gambiae Complex,organophosphate,98,,12,72.723761,29.13744663,6577,607
7,2014,Gambiae Complex,organophosphate,98,,9,115.8340775,28.947187,7135,549
6,2014,Gambiae Complex,carbamate,98,,12,40.31635918,29.760263,4617,438
11,2010,Gambiae Complex,pyrethroid,98,,10,0,30.24533538,3887,380
9,2012,Gambiae Complex,organochlorine,98,,0,10.41666708,29.6534345,6195,373
7,2009,Gambiae Complex,organophosphate,98,,10,81.671892,29.99451813,6406,364
8,2010,Gambiae Complex,pyrethroid,98,,12,93.24596625,29.90302575,6421,355
6,2013,Gambiae Complex,carbamate,98,,12,77.8356485,29.13034863,6858,343
5,2015,Gambiae Complex,pyrethroid,98,,10,3.7335724,29.12405425,5841,336
6,2016,Gambiae Complex,organophosphate,98,,17,34.62577125,29.29631825,5738,328
6,2004,Gambiae Complex,pyrethroid,98,,12,48.7075635,29.4686645,6071,321
6,2013,Gambiae Complex,organophosphate,98,,9,189.52546,29.91263438,6862,278
9,2013,Gambiae Complex,organophosphate,98,,12,92.5925895,29.91099138,6725,267
7,2011,Gambiae Complex,carbamate,98,,0,15.02762875,30.0177655,6340,236
1,2014,Gambiae Complex,pyrethroid,98,,10,48.62977825,30.05686063,5842,236
7,2015,Gambiae Complex,organophosphate,98,,12,66.83094575,29.0049195,6470,206
4,2012,Gambiae Complex,carbamate,98,,14,43.499229,29.49877488,6567,199
1,2005,Funestus Subgroup,pyrethroid,98,,12,10.920699,29.82644613,5322,196
7,2014,Gambiae Complex,organophosphate,98,,10,49.93652775,29.4061425,5320,187
7,2014,Gambiae Complex,carbamate,98,,10,74.111405,29.07047988,6917,187
7,2014,Gambiae Complex,carbamate,98,,10,49.93652775,29.4061425,5320,187
6,2014,Gambiae Complex,pyrethroid,98,,10,21.6049385,29.42516863,5846,184
8,2002,Gambiae Complex,pyrethroid,98,,12,98.28629,29.8924695,6306,179
1,2011,Gambiae Complex,pyrethroid,98,,13,0,29.8091005,3947,168
11,2012,Gambiae Complex,carbamate,98,,10,1.9290123,30.16029013,4685,168
11,2010,Gambiae Complex,pyrethroid,98,,13,0,30.22294813,3957,167
6,2015,Gambiae Complex,organophosphate,98,,12,78.607256,29.17692825,6728,159
6,2006,Gambiae Complex,organophosphate,98,,9,128.086415,29.85524163,6776,155
6,2012,Gambiae Complex,pyrethroid,98,,9,71.662808,29.88793138,6822,150
3,2006,Gambiae Complex,pyrethroid,98,,12,24.45489825,29.75666413,5884,137
6,2016,Gambiae Complex,carbamate,98,,10,51.60108,29.88085563,5508,126
7,2010,Gambiae Complex,organophosphate,98,,10,59.2704615,30.135424,5955,117
6,2014,Gambiae Complex,carbamate,98,,12,17.26466025,29.48377388,6070,117
6,2012,Gambiae Complex,carbamate,98,,12,77.6427495,29.1632225,6799,114
6,2014,Gambiae Complex,carbamate,98,,5,5.787036925,29.61249463,5716,107
11,2012,Gambiae Complex,organophosphate,98,,10,0.4822531,30.1631805,4484,105
7,2015,Gambiae Complex,carbamate,98,,9,154.4765575,29.00918175,6955,105
7,2015,Gambiae Complex,organophosphate,98,,9,154.4765575,29.00918175,6955,105
7,2015,Gambiae Complex,organophosphate,98,,10,99.0330075,29.12004413,6658,90
5,2007,Gambiae Complex,pyrethroid,98,,13,67.6709985,29.94453138,6861,88
5,2007,Gambiae Complex,pyrethroid,98,,9,38.82915325,29.44544313,6465,88
5,2005,Gambiae Complex,organochlorine,98,,9,21.188022,29.456606,6453,81
7,2009,Gambiae Complex,pyrethroid,98,,10,11.014038,30.6835255,4683,78
7,2014,Gambiae Complex,carbamate,98,,9,115.8340775,28.947187,7135,77
5,2015,Gambiae Complex,organophosphate,98,,14,44.3361725,30.09456025,6729,77
1,2011,Gambiae Complex,pyrethroid,98,,10,0,29.83807663,3830,76
3,2011,Funestus Subgroup,carbamate,98,,9,43.40278,29.83197925,5694,76
4,2011,Gambiae Complex,pyrethroid,98,,13,0,30.55726263,2865,76
5,2007,Gambiae Complex,pyrethroid,98,,12,35.562277,30.19117663,5396,71
7,2012,Funestus Subgroup,carbamate,98,,9,78.871715,29.50060113,6659,71
9,2012,Gambiae Complex,organochlorine,98,,10,34.33642085,29.62583738,5850,71
11,2001,Gambiae Complex,pyrethroid,98,,10,13.88888875,29.98550763,6450,64
9,2007,Gambiae Complex,pyrethroid,98,,16,23.4375005,30.38644938,4603,64
7,2014,Gambiae Complex,carbamate,98,,10,70.751195,29.71161225,6029,64
6,2012,Gambiae Complex,carbamate,98,,9,8.68055575,29.42406313,6101,63
6,2012,Gambiae Complex,pyrethroid,98,,10,37.71219025,29.9608895,6285,62
6,2014,Gambiae Complex,carbamate,98,,12,17.457561,29.354582,6065,60
6,2014,Gambiae Complex,pyrethroid,98,,14,23.53395,29.47207975,5874,60
7,2014,Gambiae Complex,organophosphate,98,,9,86.1521825,29.127809,6277,60
5,2014,Gambiae Complex,organophosphate,98,,10,43.77613375,30.39717938,5924,58
7,2013,Gambiae Complex,organophosphate,98,,12,65.89755,28.88475713,6928,52
7,2014,Gambiae Complex,organophosphate,98,,12,23.70818425,28.934544,6705,52
7,2014,Gambiae Complex,carbamate,98,,12,23.70818425,28.934544,6705,52
8,2013,Gambiae Complex,carbamate,98,,10,121.3410955,29.05953738,6859,51
8,2002,Gambiae Complex,pyrethroid,98,,12,98.28629,29.8924695,6306,50
6,2012,Gambiae Complex,carbamate,98,,12,34.52931975,29.17284625,6151,48
6,2016,Gambiae Complex,carbamate,98,,9,82.07947625,29.265501,6316,44
8,2010,Gambiae Complex,carbamate,98,,10,79.0583925,30.07438263,6557,43
8,2001,Gambiae Complex,pyrethroid,98,,10,41.53599,30.14297775,5848,41
10,2008,Gambiae Complex,pyrethroid,98,,10,1.8667862,30.3146455,4597,32
9,2006,Gambiae Complex,organochlorine,98,,10,22.3765425,30.24481775,5575,31
10,2008,Gambiae Complex,carbamate,98,,10,26.3216855,30.24164963,5382,31
7,2010,Gambiae Complex,pyrethroid,98,,10,94.9260725,29.95081988,6601,28
10,2008,Gambiae Complex,pyrethroid,98,,10,1.1200717,30.3670765,4376,24
9,2010,Gambiae Complex,organochlorine,98,,12,36.6512335,30.04812988,6595,24
7,2013,Gambiae Complex,organochlorine,98,,9,123.1145445,30.05218063,6415,24
7,2013,Gambiae Complex,organochlorine,98,,9,123.1145445,30.05218063,6415,24
7,2013,Gambiae Complex,organochlorine,98,,9,123.1145445,30.05218063,6415,24
7,2013,Gambiae Complex,carbamate,98,,12,10.8273595,29.4706955,5472,23
7,2013,Gambiae Complex,organochlorine,98,,9,123.1145445,30.05218063,6415,23
9,2006,Gambiae Complex,pyrethroid,98,,10,63.078703,29.81298,6566,17
5,2007,Gambiae Complex,pyrethroid,98,,12,52.4566895,29.89499288,6546,17
9,2014,Gambiae Complex,carbamate,98,,9,71.373455,29.80682213,6692,17
6,2006,Gambiae Complex,carbamate,98,,10,81.40432325,29.908668,6699,10
8,2008,Gambiae Complex,organophosphate,98,,10,137.5821375,29.796932,6830,7
8,2008,Gambiae Complex,carbamate,98,,10,90.445785,29.99159638,6402,7
10,2012,Gambiae Complex,pyrethroid,97.99,,10,37.3357235,29.91504513,6815,71
